COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;COD_GRUPO;Desc Grupo;
012860;TELEFONE TELEFI KXT 3026X BR GELO;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
012861;TELEFONE TELEFI KXT 3026X VERM;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
012862;TELEFONE TELEFI KXT 3026Y BR;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
012863;TELEFONE TELEFI KXT 3026Y PT;;03;0303;030314;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS TELEFONE;1002;CELULAR;
012864;ESTANTE VENEZA IMP V.RICA MG;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
012865;ESTANTE VENEZA IMP V.RICA MF;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
012866;ESTANTE VENEZA IMP V.RICA TB BR;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
012867;ESTANTE VENEZA IMP V.RICA TB MAP;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
012868;CAMA CASAL BIANCA PAD. 1,40 MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012869;CAMA CASAL BIANCA PAD. 1,40 MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012870;CAMA CASAL CANDIDA PD 1.40 BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012871;CAMA CASAL CANDIDA PD 1.40 CF BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012872;CAMA CASAL CANDIDA PD 1.40 AVEL BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012873;CAMA CASAL ELISA 1.40 MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012874;CAMA CASAL ELISA 1.40 MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012875;CAMA CASAL MILENA 1.40 MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012876;CAMA CASAL MILENA 1.40 MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012877;CAMA CASAL MILENA 1.40 BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012878;CAMA CASAL MILENA 1.40 CAF BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012879;CAMA CASAL MILENA 1.40 AVEL BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012880;CAMA SOLTEIRO BIANCA 0,90 MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012881;CAMA SOLTEIRO BIANCA 0,90 MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012882;CAMA SOLTEIRO BIANCA 0,90 TB BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012883;CAMA SOLTEIRO CANDIDA II BR UVA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012884;CAMA SOLTEIRO CANDIDA II MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012885;CAMA SOLTEIRO CANDIDA II IMB MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012886;CAMA SOLTEIRO CANDIDA II MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012887;CAMA SOLTEIRO CANDIDA II TB BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012888;CAMA SOLTEIRO CANDIDA II CAFE BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012889;CAMA SOLTEIRO MILENA IMB MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012890;CAMA SOLTEIRO MILENA CAFE BR PEROLA;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012891;COMODA LAIS 4 GAV.IMB MP;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012892;COMODA LAIS 4 GAV.IMB;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012893;COMODA LAIS 4 GAV.BR PEROLA PT;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012894;COMODA LAIS 4 GAV.CAFE BR PEROLA;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012895;CRIADO GABI BR UVA;;05;0501;050106;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CRIADO MUDO;1000;MOVEIS;
012896;CRIADO LAIS 2 GAV.IMB MP;;05;0501;050106;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CRIADO MUDO;1000;MOVEIS;
012897;CRIADO LAIS 2 GAV.IMB BR;;05;0501;050106;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CRIADO MUDO;1000;MOVEIS;
012898;CRIADO LAIS 2 GAV.CAFE BR PEROLA;;05;0501;050106;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CRIADO MUDO;1000;MOVEIS;
012899;CRIADO LAIS 2 GAV.BR PEROLA PT;;05;0501;050106;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CRIADO MUDO;1000;MOVEIS;
012900;JG 8 PES ROUPEIRO 5PTS 6PTS MF;;05;0501;050111;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO ACESSORIO;1000;MOVEIS;
012901;ROUPEIRO 3 PTS.BRUNA CF BR PEROLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012902;ROUPEIRO 3 PTS.BRUNA AVELA BR PEROLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012903;ROUPEIRO 4 PTS.ALINE P.CURV. BR 2P.BR 2P.UVA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012904;ROUPEIRO 6 PTS.ALESSANDRA C ESP.CF BR PER;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012905;ROUPEIRO 6 PTS.ALESSANDRA C ESP.IMB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012906;ROUPEIRO 6 PTS.ALESSANDRA C ESP.IMB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012907;ROUPEIRO 6 PTS.ALESSANDRA C ESP.BR PER DET;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012908;ROUPEIRO 6 PTS.CARLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012909;ROUPEIRO 6 PTS.HELENA BR PER PT.BR PER;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012910;ROUPEIRO 6 PTS.HELENA AVELA 6PT AVELA PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012911;ROUPEIRO 6 PTS.MAIRA CF BR PER CAFE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012912;ROUPEIRO 6 PTS.NINA IMB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012913;ROUPEIRO 6 PTS.NINA IMB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012914;ROUPEIRO 6 PTS.NINA AVELA BR PEROLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012915;ROUPEIRO 3 PTS.SUZANA C ESP CX CF 2PTS CE;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012916;ROUPEIRO 3 PTS.SUZANA C.ESP CX AVEL 2PTS AV;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012917;ROUPEIRO 3 PTS.SUZANA C.ESP CAFE BR PEROLA;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012918;CAMA CASAL THIELI BOX MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012919;CAMA CASAL THIELI BOX MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012920;CAMA CASAL THIELI BOX TB TB MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012921;CAMA CASAL THIELI BOX BR PT;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012922;ROUPEIRO 3 PTS.DUNE TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012923;ROUPEIRO 3 PTS.DUNE TB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012924;ROUPEIRO 3 PTS.DUNE BR MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012925;ROUPEIRO 3 PTS.DUNE C ESP.BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012926;ROUPEIRO 3 PTS.DUNE C ESP.BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012927;ROUPEIRO 6 PTS.ESSENCIAL BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012928;ROUPEIRO 6 PTS.ESSENCIAL BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012929;NAO USAR   ROUP ESSENCIAL 6 PTS PANAN;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012930;ROUPEIRO 6 PTS.ESSENCIAL TB TB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012931;ROUPEIRO 6 PTS.ESSENCIAL BR MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012932;ROUPEIRO 6 PTS.ESSENCIAL TB;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012933;ROUPEIRO 6 PTS.MONT SERRAT MG;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012934;ROUPEIRO 6 PTS.MONT SERRAT MF;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012935;ROUPEIRO 6 PTS.SINTONIA C ESP BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012936;ROUPEIRO 6 PTS.SINTONIA C ESP TB TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012937;ROUPEIRO 6 PTS.SINTONIA C ESP TB TB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012938;ROUPEIRO 6 PTS.SINTONIA C ESP IMB IMB PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012939;ROUPEIRO 6 PTS.SINTONIA C ESP BR PT;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012940;ROUPEIRO 6 PTS.SINTONIA C ESP TB BR;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012941;ROUPEIRO 6 PTS.SINTONIA C ESP TB MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012942;ROUPEIRO 6 PTS.SINTONIA C ESP TB;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012943;ROUPEIRO 6 PTS.SINTONIA C ESP BR MP;;05;0501;050101;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO GUARDA-ROUPA;1000;MOVEIS;
012944;CAMA CASAL MONTREAL MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012945;CAMA CASAL MONTREAL MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012946;CAMA CASAL MONTREAL TB BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012947;CAMA CASAL MONTREAL TB MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012948;CAMA CASAL MONTREAL MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012949;CAMA SOLTEIRO GRECIA MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012950;CAMA SOLTEIRO GRECIA MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012951;CAMA SOLTEIRO GRECIA TB BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012952;CAMA SOLTEIRO GRECIA TB MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012953;CAMA SOLTEIRO GRECIA MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012954;CAMA SOLTEIRO MONTREAL MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012955;CAMA SOLTEIRO MONTREAL MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012956;CAMA SOLTEIRO MONTREAL TB BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012957;CAMA SOLTEIRO MONTREAL TB MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012958;CAMA SOLTEIRO MONTREAL MP BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012959;CONJ.MACEDONIA 118 C 4 CAD.MG;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012960;CONJ.MACEDONIA 118 C 4 CAD.MF;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012961;CONJ.MACEDONIA 118 C 4 CAD.VD;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012962;CONJ.MACEDONIA 118 C 4 CAD.LJ;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012963;CONJ.MACEDONIA 118 C 4 CAD.PT;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012964;CONJ.MACEDONIA 118 C 4 CAD.BR;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012965;CONJ.MACEDONIA 118 C 4 CAD.AZ;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012966;CONJ.MACEDONIA 155 C 6 CAD.MG;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012967;CONJ.MACEDONIA 155 C 6 CAD.MF;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012968;CONJ.MACEDONIA 155 C 6 CAD.VD;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012969;CONJ.MACEDONIA 155 C 6 CAD.LJ;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012970;CONJ.MACEDONIA 155 C 6 CAD.PT;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012971;CONJ.MACEDONIA 155 C 6 CAD.BR;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012972;CONJ.MACEDONIA 155 C 6 CAD.AZ;;05;0504;050401;MOVEIS;MOVEIS SALA DE JANTAR;MOVEIS SALA DE JANTAR MESA;1000;MOVEIS;
012973;CONJ.C 4 CAD. ALINE 2,5 TP 115 OC BR CARRARA;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012974;CONJ.C 4 CAD. ALINE 2,5 TP 115 OC BR BRANCO;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012975;CONJ.C 4 CAD. ALINE 2,5 TP 115 OC BR PRETO;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012976;CONJ.C 4 CAD. ALINE 2,5 TP 115 OC BR VERDE;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012977;CONJ.C 6 CAD. ALINE 2,5 TP 140 OC BR CARRARA;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012978;CONJ.C 6 CAD. ALINE 2,5 TP 140 OC BR BRANCO;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012979;CONJ.C 6 CAD. ALINE 2,5 TP 140 OC BR PRETO;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012980;CONJ.C 6 CAD. ALINE 2,5 TP 140 OC BR VERDE;;05;0503;050305;MOVEIS;MOVEIS COZINHA;MOVEIS COZINHA MESA;1000;MOVEIS;
012981;CAMA CASAL MILENIO MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012982;CAMA CASAL MILENIO MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012983;COMODA SAPATEIRA MONIQUE MF;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012984;COMODA SAPATEIRA MONIQUE TB MP;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012985;COMODA SAPATEIRA MONIQUE BR;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012986;COMODA SAPATEIRA MONIQUE MG;;05;0501;050102;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO COMODA;1000;MOVEIS;
012987;RACK STATUS MG;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
012988;RACK STATUS MF;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
012989;RACK STATUS TB;;05;0502;050205;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR RACK;1000;MOVEIS;
012990;CAMA BIBOX SOLTEIRO PRESENCE MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012991;CAMA BIBOX SOLTEIRO PRESENCE MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012992;CAMA BIBOX SOLTEIRO PRESENCE BR RS LI;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012993;CAMA BIBOX SOLTEIRO PRESENCE BR LZ TB;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012994;CAMA BIBOX SOLTEIRO PRESENCE TB BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012995;CAMA BIBOX SOLTEIRO PRESENCE BR BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012996;CAMA CASAL ABSOLUT MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012997;CAMA CASAL ABSOLUT MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012998;CAMA CASAL ABSOLUT TB BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
012999;CAMA CASAL ABSOLUT BR PT BR;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013000;CAMA CASAL PRESENCE MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013001;CAMA CASAL PRESENCE MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013002;CAMA CASAL PRESENCE TB BR  MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013003;CAMA SOLTEIRO ABSOLUT MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013004;CAMA SOLTEIRO ABSOLUT MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013005;CAMA SOLTEIRO ABSOLUT TB BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013006;CAMA SOLTEIRO PRESENCE MG;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013007;CAMA SOLTEIRO PRESENCE MF;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013008;CAMA SOLTEIRO PRESENCE BR LZ MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013009;CAMA SOLTEIRO PRESENCE TB BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013010;CAMA SOLTEIRO PRESENCE BR RS LI;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013011;CAMA SOLTEIRO PRESENCE BR BR MP;;05;0501;050103;MOVEIS;MOVEIS QUARTO;MOVEIS QUARTO CAMA;1000;MOVEIS;
013012;ESCRIVANINHA SIENA MG;;05;0505;050505;MOVEIS;MOVEIS ESCRITORIO;MOVEIS ESCRITORIO ESCRIVANINHA;1000;MOVEIS;
013013;ESCRIVANINHA SIENA MF;;05;0505;050505;MOVEIS;MOVEIS ESCRITORIO;MOVEIS ESCRITORIO ESCRIVANINHA;1000;MOVEIS;
013014;ESCRIVANINHA SIENA TB BR;;05;0505;050505;MOVEIS;MOVEIS ESCRITORIO;MOVEIS ESCRITORIO ESCRIVANINHA;1000;MOVEIS;
013015;ESCRIVANINHA SIENA MP TB;;05;0505;050505;MOVEIS;MOVEIS ESCRITORIO;MOVEIS ESCRITORIO ESCRIVANINHA;1000;MOVEIS;
013016;ESCRIVANINHA SIENA IMB PT;;05;0505;050505;MOVEIS;MOVEIS ESCRITORIO;MOVEIS ESCRITORIO ESCRIVANINHA;1000;MOVEIS;
013017;ESTANTE HANOVEM TB BR;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
013018;ESTANTE HANOVEM TB MP;;05;0502;050206;MOVEIS;MOVEIS SALA DE ESTAR;MOVEIS SALA DE ESTAR ESTANTE;1000;MOVEIS;
