,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Ano Novo,Ano Novo_lower,Ano Novo_upper,Black friday,Black friday_lower,Black friday_upper,Dia das crianças,Dia das crianças_lower,Dia das crianças_upper,Dia das mães,Dia das mães_lower,Dia das mães_upper,Dia dos namorados,Dia dos namorados_lower,Dia dos namorados_upper,Dia dos pais,Dia dos pais_lower,Dia dos pais_upper,Natal,Natal_lower,Natal_upper,Páscoa,Páscoa_lower,Páscoa_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
211,2019-01-24,27.685127755023856,20.75474092736979,33.81508894519676,27.685118778551978,27.68513726138824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29583062432364543,-0.29583062432364543,-0.29583062432364543,0.0,0.0,0.0,-0.29583062432364543,-0.29583062432364543,-0.29583062432364543,0.0,0.0,0.0,27.38929713070021
212,2019-01-31,27.827435597973036,20.590326471769462,33.78687285247002,27.827426388522174,27.827445443077288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8158427513058909,-0.8158427513058909,-0.8158427513058909,0.0,0.0,0.0,-0.8158427513058909,-0.8158427513058909,-0.8158427513058909,0.0,0.0,0.0,27.011592846667146
213,2019-02-07,27.969743440922215,20.519757539096613,33.31860822202101,27.969733899775733,27.969753618217407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7955817363656785,-0.7955817363656785,-0.7955817363656785,0.0,0.0,0.0,-0.7955817363656785,-0.7955817363656785,-0.7955817363656785,0.0,0.0,0.0,27.174161704556536
214,2019-02-14,28.11205128387139,21.986430755902276,34.46368794330448,28.11204143786062,28.112061732487067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37429123257119346,-0.37429123257119346,-0.37429123257119346,0.0,0.0,0.0,-0.37429123257119346,-0.37429123257119346,-0.37429123257119346,0.0,0.0,0.0,27.7377600513002
215,2019-02-21,28.254359126820574,21.696813407219665,34.894550429651304,28.25434909731777,28.25436984538394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10675894155782173,-0.10675894155782173,-0.10675894155782173,0.0,0.0,0.0,-0.10675894155782173,-0.10675894155782173,-0.10675894155782173,0.0,0.0,0.0,28.147600185262753
216,2019-02-28,28.396666969769747,21.352684730598924,34.924348547182724,28.39665676070593,28.396678065408185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.49238222007205606,-0.49238222007205606,-0.49238222007205606,0.0,0.0,0.0,-0.49238222007205606,-0.49238222007205606,-0.49238222007205606,0.0,0.0,0.0,27.90428474969769
217,2019-03-07,28.538974812718923,20.355914800265673,33.64312809431188,28.538964327951902,28.53898619284018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.394170269137939,-1.394170269137939,-1.394170269137939,0.0,0.0,0.0,-1.394170269137939,-1.394170269137939,-1.394170269137939,0.0,0.0,0.0,27.144804543580985
218,2019-03-14,28.681282655668102,20.379097316336576,33.51598550787966,28.681271996202568,28.681294235109284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.076841338747973,-2.076841338747973,-2.076841338747973,0.0,0.0,0.0,-2.076841338747973,-2.076841338747973,-2.076841338747973,0.0,0.0,0.0,26.60444131692013
219,2019-03-21,28.82359049861728,20.397708743710055,33.040962265736646,28.823579578426656,28.823602308081192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9936084757196022,-1.9936084757196022,-1.9936084757196022,0.0,0.0,0.0,-1.9936084757196022,-1.9936084757196022,-1.9936084757196022,0.0,0.0,0.0,26.829982022897678
220,2019-03-28,28.96589834156646,21.16391511696361,34.351883482903524,28.96588705293645,28.965910379503754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.466787135221228,-1.466787135221228,-1.466787135221228,0.0,0.0,0.0,-1.466787135221228,-1.466787135221228,-1.466787135221228,0.0,0.0,0.0,27.499111206345233
221,2019-04-04,29.108206184515634,21.330128685847825,34.16689663633973,29.10819461392881,29.108218508034213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.341044702773123,-1.341044702773123,-1.341044702773123,0.0,0.0,0.0,-1.341044702773123,-1.341044702773123,-1.341044702773123,0.0,0.0,0.0,27.767161481742512
222,2019-04-11,29.250514027464817,20.52000326675106,33.811730166580396,29.25050220346103,29.25052663656467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8658247792989653,-1.8658247792989653,-1.8658247792989653,0.0,0.0,0.0,-1.8658247792989653,-1.8658247792989653,-1.8658247792989653,0.0,0.0,0.0,27.384689248165852
223,2019-04-18,29.39282187041399,21.60599836643914,34.82946459698631,29.392809760063777,29.392834822473894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0306855080665966,1.0306855080665966,1.0306855080665966,-1.1184203760642761,-1.1184203760642761,-1.1184203760642761,1.0306855080665966,1.0306855080665966,1.0306855080665966,-2.149105884130873,-2.149105884130873,-2.149105884130873,0.0,0.0,0.0,28.274401494349714
224,2019-04-25,29.53512971336317,21.44942200499596,35.109749226169995,29.535117356212204,29.53514305922561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.038177821893903,-1.038177821893903,-1.038177821893903,0.0,0.0,0.0,-1.038177821893903,-1.038177821893903,-1.038177821893903,0.0,0.0,0.0,28.496951891469266
225,2019-05-02,29.677437556312345,24.483365133347228,37.96020103198784,29.67742500262399,29.67745135197174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4161887994445783,1.4161887994445783,1.4161887994445783,0.0,0.0,0.0,1.4161887994445783,1.4161887994445783,1.4161887994445783,0.0,0.0,0.0,31.093626355756925
226,2019-05-09,29.819745399261524,24.133659396056334,36.93835138567449,29.81973259295216,29.819759255403326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633927438996306,0.8633927438996306,0.8633927438996306,-2.7901159517870013,-2.7901159517870013,-2.7901159517870013,3.6535086956866323,3.6535086956866323,3.6535086956866323,0.0,0.0,0.0,30.683138143161155
227,2019-05-16,29.9620532422107,27.655990185091575,41.002725573961555,29.962040081638314,29.962067380403703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.027616313805268,4.027616313805268,4.027616313805268,0.0,0.0,0.0,4.027616313805268,4.027616313805268,4.027616313805268,0.0,0.0,0.0,33.98966955601597
228,2019-05-23,30.10436108515988,26.21159888315465,39.01365160294951,30.104347587746332,30.104375593080675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.508425051692875,2.508425051692875,2.508425051692875,0.0,0.0,0.0,2.508425051692875,2.508425051692875,2.508425051692875,0.0,0.0,0.0,32.612786136852755
229,2019-05-30,30.24666892810906,24.42152303476645,37.33648474656511,30.246655078358184,30.24668366739467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7420178495852112,0.7420178495852112,0.7420178495852112,0.0,0.0,0.0,0.7420178495852112,0.7420178495852112,0.7420178495852112,0.0,0.0,0.0,30.98868677769427
230,2019-06-06,30.388976771058235,23.864616139258892,37.31483737810101,30.38896268901854,30.388991707812373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3356171335174949,0.3356171335174949,0.3356171335174949,0.0,0.0,0.0,0.3356171335174949,0.3356171335174949,0.3356171335174949,0.0,0.0,0.0,30.72459390457573
