COD_PRODUTO;PRODUTO;FORNECEDOR;COD_CLASS1;COD_CLASS2;COD_CLASSIFICACAO;CLASS1;CLASS2;CLASSIFICACAO;Cod Grupo;Desc Grupo;ATIVO;
018011;CAFETEIRA CB15 INOX 220V BORD BR;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
018012;CAFETEIRA CB30 INOX 220V BORD BR;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
018064;CAFETEIRA C-09 ELET.15XIC.220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
018065;CAFETEIRA C-10 ELET.26XIC.220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
018758;CAFETEIRA CB15 BR 220V BORD INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
018783;CAFETEIRA RI7546 20 26 XIC.JARRA INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
018784;CAFETEIRA 20 XIC.RI7450 20 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
019897;CAFETEIRA CM 300 B2 24 XIC.BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
019898;CAFETEIRA CM 12 B2 12XIC.BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
019971;CAFETEIRA RI7447 20 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
019972;CAFETEIRA RI7476 20 C JARRA INOX 26XIC.;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021023;CAFETEIRA RI7454 20 VIVA BLACK JARRA INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021024;CAFETEIRA RI7457 20 VIVA BLACK COADOR INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021529;CAFETEIRA CAFN PERFECTTA CM3408B2 NEW PT;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021530;CAFETEIRA CAFO PERFECTTA CM3428B2 NEW INOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021531;CAFETEIRA CFG2 PERFECTTA CM4418B2 GRAN PT;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021644;CAFETEIRA RI7448 20 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
021646;CAFETEIRA RI7460 21 WALITA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
022426;CAFETEIRA CF-6015 PR2 SEMP TCL;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
022427;CAFETEIRA CF-3015 PR2 SEMP TCL;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
022678;CAFETEIRA PH16 INOX VERMELHO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
022881;CAFETEIRA RED PREMIUM C-26 MONDIAL;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023529;CAFETEIRA PJ120855 NDG MINI ME AUT PT 220V DM;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
023530;CAFETEIRA PJ120555 NDG MINI ME VERM 220V DMM6;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023531;CAFETEIRA PJ120H55 NDG MINI ME PRETA/VERM 220;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023532;CAFETEIRA PJ1006B2 NDG PICCOLO PRETA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023533;CAFETEIRA PJ1006B2 NDG PICCOLO VERM 220 DP06;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023793;CAFETEIRA C-25 220V/60HZ 14 XICARAS;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
023876;CAFETEIRA PCA011 ELET.FAST 220 14 CAFES LENOX;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;N;
024847;CAFETEIRA 12 XIC.CM120 B2 BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
024848;CAFETEIRA 12 XIC.CM301 B2 BLACK E DECKER;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
025755;CAFETEIRA C-30 DOLCE AROME 18X PT INOX 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
025756;CAFETEIRA C-35 DOLCE AROME 18X VRM INOX 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
025757;CAFETEIRA C-32 DOLCE AROME 32X PRETO 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
025808;CAFETEIRA 30 CAF CMP-B2 ELET VM.PT BLACK E;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
025887;CAFETEIRA NC-25 PRATIC 17 XICARAS 220V;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
027457;CAFETEIRA CFPI 12 XIC. PERFECTTA PT ARNO;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
027688;CAFETEIRA CFPI 15 XIC.42CAF1002000 ELGIN;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
027767;CAFETEIRA CN-01-20X PRATIC 20 XIC. 220V PRETA;;03;0303;030312;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS CAFETEIRA;1006;ELETROPORTATEIS;S;
000035;BATEDEIRA BPA PLANETARIA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
000037;BATEDEIRA NBCA NOVA CIRANDA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
000540;BATEDEIRA TOPA TUDO PLUS;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
001568;BATEDEIRA UTILITY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
002741;BATEDEIRA TOPA TUDO;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
003403;BATEDEIRA BATEPRONTO;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
004111;BATEDEIRA PED.KBM 775 SX BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
004280;BATEDEIRA BS 3;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
004281;BATEDEIRA ETERNITE;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
004962;BATEDEIRA PEROLA BRANCA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
005468;BATEDEIRA TOPA TUDO RI 1554;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
005900;BATEDEIRA CIRANDA DUO BCSA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
005901;BATEDEIRA BCIR CIRANDA CLASSIC;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
006298;BATEDEIRA BCPA CIRANDA CHROME GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
006441;BATEDEIRA PRATIC 5 VEL.360;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
006978;BATEDEIRA P.BASICA RI 7110  04 BRANCA WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
006979;BATEDEIRA RI 7115 BT 020;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
007202;BATEDEIRA BPAI PLANETARIA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
007698;BATEDEIRA RI 7120 BT 022 WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
007795;BATEDEIRA B 02 DINAMICA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
008111;BATEDEIRA BELAGIO;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
009162;BATEDEIRA MAX MIX 4 VEL.;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
009996;BATEDEIRA B 04 PREMIUN PT;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010028;BATEDEIRA PEROLA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010315;BATEDEIRA C  FIVELA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010360;BATEDEIRA SX10 AGILI GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010361;BATEDEIRA SX41 CIRANDA GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010788;BATEDEIRA P.BASICA RI 7110  94 PRETA WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
010891;BATEDEIRA 501 7VEL BR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
011025;BATEDEIRA C PED 220V BAT 300 B2  B. E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
011611;BATEDEIRA GIROMAX QUATTRO BR MALLORY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
011678;BATEDEIRA C PED MT400B2 PT PRAT 5V B.E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
012006;BATEDEIRA COM TIGELA ABT 299;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
012060;BATEDEIRA BATPLUS INOX BT9022X SUGGAR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
013321;BATEDEIRA B-05 PRATICA 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
013617;BATEDEIRA MAXIMA BLACK;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
013717;BATEDEIRA MIX 300 BR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
014833;BATEDEIRA B-12 PRATICA BLACK 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015123;BATEDEIRA ACTIVA BLACK MALLORY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015124;BATEDEIRA SX05 CLASSIC GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015125;BATEDEIRA SXDN AGILI GRUPO SEB SX10081;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015126;BATEDEIRA SX43 CIRANDA GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015127;BATEDEIRA SX80 PLANETARIA GRUPO SEB;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
015600;BATEDEIRA COM TIGELA ABT 399 PT;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
016493;BATEDEIRA PEROLA PRETA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
016732;BATEDEIRA B 15 PREMIUM CRISTAL 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
017465;BATEDEIRA MAXX PEROLA BR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
017466;BATEDEIRA MAXX PEROLA PT;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
017470;BATEDEIRA PARIS PRETA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
017866;BATEDEIRA ARNO SX21 DELICE BC;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
017952;BATEDEIRA RI-7200/00 WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
017953;BATEDEIRA RI-7000/30 WALITA BR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
017954;BATEDEIRA RI-7205/90 PR 220V WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
017959;BATEDEIRA RI7915 00 WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
018721;BATEDEIRA ACTIVA DUO PLUS MALLORY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
019532;BATEDEIRA B 23 BELLA MASSA 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
019576;BATEDEIRA TURBO MT450 B2 3EM1 BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
019577;BATEDEIRA TURBO MT350 B2 BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
019733;BATEDEIRA C PED 220V MT 300 B2 BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
019895;BATEDEIRA TURBO 220V MT 350 BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
019924;BATEDEIRA BELLAGIO CRISTAL NEVE PT;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
020227;BATEDEIRA RI-7000/90 WALITA PT;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
020498;BATEDEIRA AMVOX ABT 199 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
020499;BATEDEIRA AMVOX ABT 215 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
020996;BATEDEIRA PED BRANCA BAT350B2  BLACK E DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
021524;BATEDEIRA SX82 PLANETARIA PRETA SX8208B2;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
021525;BATEDEIRA SX15 FACILITA SX1501B2 BR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
021526;BATEDEIRA SX53 INCLINATA SX5008B2 PR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
021956;BATEDEIRA RI-7000/40 250W WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
022652;BATEDEIRA GIROMAX QUATTRO BLACK MALLORY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
022880;BATEDEIRA B-29 RED PREMIUM BELA MASSA INOX;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
023228;BATEDEIRA ACTIVIA 220V B91300042 MALLORY;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
023229;BATEDEIRA GIROMAX BLACK 220V B91300352 MALLOR;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
023509;BATEDEIRA NB-23 BELA MASSA 220V/60HZ;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
024378;BATEDEIRA PLAN 1000B-B2 BRANCO BLACK & DECKER;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024874;BATEDEIRA RI-7200/40 VIVA 220V (VERM) WALITA;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024876;BATEDEIRA B-05 NP-2 PRATICA 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024877;BATEDEIRA B-12 NP PRATICA BLACK 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024878;BATEDEIRA B-29 NP-2 RED PREM BELA MASSA INOX;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024879;BATEDEIRA B-23 NP-2 BELA MASSA INOX 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024884;BATEDEIRA BELLAGIO CRISTAL NEVE VM 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
024885;BATEDEIRA PARIS VM 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
025253;BATEDEIRA BA-8015PR2 PRETO ORBITAL SEMP TCL;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
025259;BATEDEIRA BA-8017VM2 VERMELHO ORBITAL SEMP;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
0260267;ERRO;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
026066;BATEDEIRA SX15 SX1501B2 FACILITA BR NV 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
026067;BATEDEIRA SX16 SX1518B2 COMPACT GRILL PT 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
026068;BATEDEIRA SX25 SX151GB2 FACILITA VM 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
026069;BATEDEIRA SX88 SX8811B2 PLANETARIA BR 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;N;
026070;BATEDEIRA SX87 SX8818B2 PLANETARIA PT 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
026071;BATEDEIRA SX86 SX8815B2 PLANETARIA VERM 220V;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
026323;BATEDEIRA BA-8019VM2 VERMELHO SEMP TCL;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
026498;BATEDEIRA BA-6019PR2 PRETO SEMP TCL;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
027050;BATEDEIRA PRATICA B-44 B PT 220V MONDIAL;;03;0303;030301;ELETRO;ELETRO ELETROPORTATEIS;ELETRO ELETROPORTATEIS BATEDEIRA;1006;ELETROPORTATEIS;S;
